Timestamp,Dado
2025-04-09 15:25:39,"77.08,0.95,-0.19,-0.03 - 313937"
2025-04-09 15:25:39,"76.19,0.96,-0.19,-0.04 - 313940"
2025-04-09 15:25:39,"75.26,0.96,-0.19,-0.04 - 313944"
2025-04-09 15:25:39,"74.36,0.96,-0.19,-0.04 - 313948"
2025-04-09 15:25:39,"73.45,0.96,-0.19,-0.04 - 313952"
2025-04-09 15:25:39,"72.59,0.95,-0.19,-0.04 - 313955"
2025-04-09 15:25:39,"71.82,0.95,-0.19,-0.03 - 313959"
2025-04-09 15:25:39,"71.10,0.94,-0.19,-0.03 - 313963"
2025-04-09 15:25:39,"70.48,0.93,-0.19,-0.03 - 313966"
2025-04-09 15:25:39,"69.94,0.92,-0.19,-0.03 - 313970"
2025-04-09 15:25:39,"69.51,0.91,-0.19,-0.02 - 313974"
2025-04-09 15:25:39,"69.14,0.90,-0.19,-0.02 - 313977"
2025-04-09 15:25:39,"68.84,0.89,-0.18,-0.02 - 313981"
2025-04-09 15:25:39,"68.62,0.88,-0.18,-0.02 - 313985"
2025-04-09 15:25:39,"68.43,0.87,-0.18,-0.01 - 313989"
2025-04-09 15:25:39,"68.28,0.87,-0.18,-0.01 - 313992"
2025-04-09 15:25:39,"68.16,0.86,-0.18,-0.01 - 313996"
2025-04-09 15:25:39,"68.04,0.86,-0.18,-0.01 - 314000"
2025-04-09 15:25:39,"67.92,0.86,-0.18,-0.01 - 314003"
2025-04-09 15:25:39,"67.79,0.86,-0.18,-0.01 - 314007"
2025-04-09 15:25:39,"67.65,0.86,-0.18,-0.01 - 314011"
2025-04-09 15:25:39,"67.49,0.86,-0.18,-0.01 - 314015"
2025-04-09 15:25:39,"67.32,0.87,-0.18,-0.01 - 314018"
2025-04-09 15:25:39,"67.12,0.87,-0.18,-0.01 - 314022"
2025-04-09 15:25:39,"66.91,0.87,-0.18,-0.01 - 314026"
2025-04-09 15:25:39,"66.70,0.87,-0.18,-0.01 - 314029"
2025-04-09 15:25:39,"66.48,0.87,-0.18,-0.01 - 314033"
2025-04-09 15:25:39,"66.26,0.88,-0.19,-0.01 - 314037"
2025-04-09 15:25:39,"66.05,0.88,-0.19,-0.01 - 314041"
2025-04-09 15:25:39,"65.85,0.88,-0.19,-0.01 - 314044"
2025-04-09 15:25:39,"65.67,0.87,-0.19,-0.01 - 314048"
2025-04-09 15:25:39,"65.52,0.87,-0.19,-0.01 - 314052"
2025-04-09 15:25:39,"65.40,0.87,-0.18,-0.01 - 314055"
2025-04-09 15:25:39,"65.32,0.87,-0.18,-0.01 - 314059"
2025-04-09 15:25:39,"65.29,0.86,-0.18,-0.01 - 314063"
2025-04-09 15:25:39,"65.31,0.86,-0.18,-0.01 - 314067"
2025-04-09 15:25:39,"65.38,0.85,-0.18,-0.00 - 314070"
2025-04-09 15:25:39,"65.49,0.85,-0.18,-0.00 - 314074"
2025-04-09 15:25:39,"65.64,0.84,-0.18,-0.00 - 314078"
2025-04-09 15:25:39,"65.82,0.84,-0.18,0.00 - 314081"
2025-04-09 15:25:39,"66.02,0.84,-0.18,0.00 - 314085"
2025-04-09 15:25:39,"66.24,0.84,-0.18,0.00 - 314089"
2025-04-09 15:25:39,"66.44,0.84,-0.18,0.00 - 314092"
2025-04-09 15:25:39,"66.65,0.84,-0.18,0.00 - 314096"
2025-04-09 15:25:39,"66.85,0.84,-0.18,0.00 - 314100"
2025-04-09 15:25:39,"67.02,0.84,-0.18,0.00 - 314104"
2025-04-09 15:25:39,"67.16,0.84,-0.18,-0.00 - 314107"
2025-04-09 15:25:39,"67.28,0.85,-0.18,-0.00 - 314111"
2025-04-09 15:25:39,"67.36,0.85,-0.18,-0.00 - 314115"
2025-04-09 15:25:39,"67.42,0.85,-0.18,-0.00 - 314118"
2025-04-09 15:25:39,"67.44,0.86,-0.18,-0.00 - 314122"
2025-04-09 15:25:39,"67.42,0.86,-0.18,-0.01 - 314126"
2025-04-09 15:25:39,"67.38,0.86,-0.18,-0.01 - 314129"
2025-04-09 15:25:39,"67.31,0.87,-0.18,-0.01 - 314133"
2025-04-09 15:25:39,"67.22,0.87,-0.18,-0.01 - 314137"
2025-04-09 15:25:39,"67.10,0.87,-0.18,-0.01 - 314141"
2025-04-09 15:25:39,"66.99,0.87,-0.18,-0.01 - 314144"
2025-04-09 15:25:39,"66.87,0.87,-0.18,-0.01 - 314148"
2025-04-09 15:25:39,"66.75,0.87,-0.18,-0.01 - 314152"
2025-04-09 15:25:39,"66.65,0.87,-0.18,-0.01 - 314155"
2025-04-09 15:25:39,"66.56,0.87,-0.18,-0.01 - 314159"
2025-04-09 15:25:39,"66.49,0.86,-0.18,-0.01 - 314163"
2025-04-09 15:25:39,"66.46,0.86,-0.18,-0.01 - 314167"
2025-04-09 15:25:39,"66.45,0.86,-0.18,-0.01 - 314170"
2025-04-09 15:25:39,"66.47,0.85,-0.18,-0.01 - 314174"
2025-04-09 15:25:39,"66.51,0.85,-0.18,-0.01 - 314178"
2025-04-09 15:25:39,"66.56,0.85,-0.18,-0.00 - 314181"
2025-04-09 15:25:39,"66.63,0.85,-0.18,-0.00 - 314185"
2025-04-09 15:25:39,"66.69,0.85,-0.18,-0.00 - 314189"
2025-04-09 15:25:39,"66.76,0.85,-0.18,-0.00 - 314192"
2025-04-09 15:25:39,"66.82,0.85,-0.18,-0.00 - 314196"
2025-04-09 15:25:39,"66.86,0.85,-0.18,-0.00 - 314200"
2025-04-09 15:25:39,"66.90,0.85,-0.18,-0.00 - 314204"
2025-04-09 15:25:39,"66.90,0.85,-0.18,-0.01 - 314207"
2025-04-09 15:25:39,"66.89,0.85,-0.18,-0.01 - 314211"
2025-04-09 15:25:39,"66.85,0.86,-0.18,-0.01 - 314215"
2025-04-09 15:25:39,"66.79,0.86,-0.18,-0.01 - 314218"
2025-04-09 15:25:39,"66.71,0.86,-0.18,-0.01 - 314222"
2025-04-09 15:25:39,"66.61,0.86,-0.18,-0.01 - 314226"
2025-04-09 15:25:39,"66.51,0.87,-0.18,-0.01 - 314230"
2025-04-09 15:25:39,"66.40,0.87,-0.18,-0.01 - 314233"
2025-04-09 15:25:39,"66.30,0.87,-0.18,-0.01 - 314237"
2025-04-09 15:25:39,"66.20,0.87,-0.18,-0.01 - 314241"
2025-04-09 15:25:39,"66.11,0.87,-0.18,-0.01 - 314244"
2025-04-09 15:25:39,"66.03,0.86,-0.18,-0.01 - 314248"
2025-04-09 15:25:39,"65.98,0.86,-0.18,-0.01 - 314252"
2025-04-09 15:25:39,"65.94,0.86,-0.18,-0.01 - 314256"
2025-04-09 15:25:39,"65.94,0.86,-0.18,-0.01 - 314259"
2025-04-09 15:25:39,"65.98,0.85,-0.18,-0.01 - 314263"
2025-04-09 15:25:39,"66.06,0.85,-0.18,-0.00 - 314267"
2025-04-09 15:25:39,"66.19,0.84,-0.18,-0.00 - 314270"
2025-04-09 15:25:39,"66.36,0.84,-0.18,-0.00 - 314274"
2025-04-09 15:25:39,"66.56,0.84,-0.18,0.00 - 314278"
2025-04-09 15:25:39,"66.78,0.83,-0.17,0.00 - 314281"
2025-04-09 15:25:39,"67.00,0.83,-0.17,0.00 - 314285"
2025-04-09 15:25:39,"67.20,0.83,-0.17,0.00 - 314289"
2025-04-09 15:25:39,"67.38,0.84,-0.17,0.00 - 314293"
2025-04-09 15:25:39,"67.53,0.84,-0.18,-0.00 - 314296"
2025-04-09 15:25:39,"67.63,0.84,-0.18,-0.00 - 314300"
2025-04-09 15:25:39,"67.69,0.85,-0.18,-0.00 - 314304"
2025-04-09 15:25:39,"67.70,0.85,-0.18,-0.00 - 314307"
2025-04-09 15:25:39,"67.68,0.85,-0.18,-0.01 - 314311"
2025-04-09 15:25:39,"67.62,0.86,-0.18,-0.01 - 314315"
2025-04-09 15:25:39,"67.54,0.86,-0.18,-0.01 - 314319"
2025-04-09 15:25:39,"67.43,0.86,-0.18,-0.01 - 314322"
2025-04-09 15:25:39,"67.30,0.87,-0.18,-0.01 - 314326"
2025-04-09 15:25:39,"67.17,0.87,-0.18,-0.01 - 314330"
2025-04-09 15:25:39,"67.03,0.87,-0.18,-0.01 - 314333"
2025-04-09 15:25:39,"66.89,0.87,-0.18,-0.01 - 314337"
2025-04-09 15:25:39,"66.74,0.87,-0.18,-0.01 - 314341"
2025-04-09 15:25:39,"66.62,0.87,-0.18,-0.01 - 314345"
2025-04-09 15:25:39,"66.49,0.87,-0.18,-0.01 - 314348"
2025-04-09 15:25:39,"66.37,0.87,-0.18,-0.01 - 314352"
2025-04-09 15:25:39,"66.27,0.87,-0.18,-0.01 - 314356"
2025-04-09 15:25:39,"66.18,0.86,-0.18,-0.01 - 314359"
2025-04-09 15:25:39,"66.10,0.86,-0.18,-0.01 - 314363"
2025-04-09 15:25:39,"66.05,0.86,-0.18,-0.01 - 314367"
2025-04-09 15:25:39,"66.03,0.86,-0.18,-0.01 - 314371"
2025-04-09 15:25:39,"66.03,0.86,-0.18,-0.01 - 314374"
2025-04-09 15:25:39,"66.07,0.85,-0.18,-0.01 - 314378"
2025-04-09 15:25:39,"66.13,0.85,-0.18,-0.00 - 314382"
2025-04-09 15:25:39,"66.22,0.85,-0.18,-0.00 - 314385"
2025-04-09 15:25:39,"66.31,0.84,-0.18,-0.00 - 314389"
2025-04-09 15:25:39,"66.42,0.84,-0.18,-0.00 - 314393"
2025-04-09 15:25:39,"66.52,0.84,-0.18,-0.00 - 314396"
2025-04-09 15:25:39,"66.61,0.84,-0.18,-0.00 - 314400"
2025-04-09 15:25:39,"66.69,0.85,-0.18,-0.00 - 314404"
2025-04-09 15:25:39,"66.74,0.85,-0.18,-0.00 - 314408"
2025-04-09 15:25:39,"66.77,0.85,-0.18,-0.00 - 314411"
2025-04-09 15:25:39,"66.76,0.85,-0.18,-0.01 - 314415"
2025-04-09 15:25:39,"66.74,0.86,-0.18,-0.01 - 314419"
2025-04-09 15:25:39,"66.69,0.86,-0.18,-0.01 - 314422"
2025-04-09 15:25:39,"66.62,0.86,-0.18,-0.01 - 314426"
2025-04-09 15:25:39,"66.54,0.86,-0.18,-0.01 - 314430"
2025-04-09 15:25:39,"66.44,0.87,-0.18,-0.01 - 314434"
2025-04-09 15:25:39,"66.33,0.87,-0.18,-0.01 - 314437"
2025-04-09 15:25:39,"66.22,0.87,-0.18,-0.01 - 314441"
2025-04-09 15:25:39,"66.10,0.87,-0.18,-0.01 - 314445"
2025-04-09 15:25:39,"65.98,0.87,-0.18,-0.01 - 314448"
2025-04-09 15:25:39,"65.86,0.87,-0.18,-0.01 - 314452"
2025-04-09 15:25:39,"65.75,0.87,-0.18,-0.01 - 314456"
2025-04-09 15:25:39,"65.64,0.87,-0.18,-0.01 - 314460"
2025-04-09 15:25:39,"65.56,0.86,-0.18,-0.01 - 314463"
2025-04-09 15:25:39,"65.49,0.86,-0.18,-0.01 - 314467"
2025-04-09 15:25:39,"65.46,0.86,-0.18,-0.01 - 314471"
2025-04-09 15:25:39,"65.45,0.85,-0.18,-0.01 - 314474"
2025-04-09 15:25:39,"65.47,0.85,-0.18,-0.01 - 314478"
2025-04-09 15:25:39,"65.51,0.85,-0.18,-0.00 - 314482"
2025-04-09 15:25:39,"65.58,0.85,-0.18,-0.00 - 314485"
2025-04-09 15:25:39,"65.66,0.84,-0.18,-0.00 - 314489"
2025-04-09 15:25:39,"65.76,0.84,-0.18,-0.00 - 314493"
2025-04-09 15:25:39,"65.87,0.84,-0.18,-0.00 - 314497"
2025-04-09 15:25:39,"65.98,0.84,-0.18,-0.00 - 314500"
2025-04-09 15:25:39,"66.10,0.84,-0.18,-0.00 - 314504"
2025-04-09 15:25:39,"66.23,0.83,-0.18,-0.00 - 314508"
2025-04-09 15:25:39,"66.37,0.83,-0.17,-0.00 - 314511"
2025-04-09 15:25:39,"66.50,0.83,-0.17,-0.00 - 314515"
2025-04-09 15:25:39,"66.65,0.82,-0.17,-0.00 - 314519"
2025-04-09 15:25:39,"66.79,0.82,-0.17,-0.00 - 314523"
2025-04-09 15:25:39,"66.92,0.82,-0.17,-0.00 - 314526"
2025-04-09 15:25:39,"67.06,0.82,-0.17,-0.00 - 314530"
2025-04-09 15:25:39,"67.19,0.82,-0.17,-0.00 - 314534"
2025-04-09 15:25:39,"67.31,0.82,-0.17,-0.00 - 314537"
2025-04-09 15:25:39,"67.43,0.82,-0.17,-0.00 - 314541"
2025-04-09 15:25:40,"67.56,0.82,-0.17,-0.00 - 314545"
2025-04-09 15:25:40,"67.68,0.82,-0.17,-0.00 - 314549"
2025-04-09 15:25:40,"67.80,0.82,-0.17,-0.00 - 314552"
2025-04-09 15:25:40,"67.92,0.82,-0.17,-0.00 - 314556"
2025-04-09 15:25:40,"68.04,0.82,-0.17,-0.00 - 314560"
2025-04-09 15:25:40,"68.16,0.82,-0.17,-0.00 - 314563"
2025-04-09 15:25:40,"68.28,0.82,-0.17,-0.00 - 314567"
2025-04-09 15:25:40,"68.40,0.82,-0.17,-0.00 - 314571"
2025-04-09 15:25:40,"68.52,0.82,-0.17,-0.00 - 314574"
2025-04-09 15:25:40,"68.66,0.83,-0.17,-0.00 - 314578"
2025-04-09 15:25:40,"68.79,0.83,-0.17,-0.00 - 314582"
2025-04-09 15:25:40,"68.92,0.83,-0.17,-0.00 - 314586"
2025-04-09 15:25:40,"69.04,0.83,-0.17,-0.00 - 314589"
2025-04-09 15:25:40,"69.14,0.83,-0.17,-0.00 - 314593"
2025-04-09 15:25:40,"69.21,0.83,-0.17,-0.00 - 314597"
2025-04-09 15:25:40,"69.26,0.84,-0.17,-0.00 - 314600"
2025-04-09 15:25:40,"69.28,0.84,-0.17,-0.01 - 314604"
2025-04-09 15:25:40,"69.26,0.85,-0.18,-0.01 - 314608"
2025-04-09 15:25:40,"69.21,0.85,-0.18,-0.01 - 314612"
2025-04-09 15:25:40,"69.11,0.86,-0.18,-0.01 - 314615"
2025-04-09 15:25:40,"68.99,0.86,-0.18,-0.01 - 314619"
2025-04-09 15:25:40,"68.84,0.86,-0.18,-0.01 - 314623"
2025-04-09 15:25:40,"68.66,0.87,-0.18,-0.01 - 314626"
2025-04-09 15:25:40,"68.46,0.87,-0.18,-0.01 - 314630"
2025-04-09 15:25:40,"68.23,0.87,-0.18,-0.01 - 314634"
2025-04-09 15:25:40,"68.01,0.87,-0.18,-0.02 - 314638"
2025-04-09 15:25:40,"67.76,0.88,-0.18,-0.02 - 314641"
2025-04-09 15:25:40,"67.53,0.88,-0.18,-0.02 - 314645"
2025-04-09 15:25:40,"67.31,0.88,-0.18,-0.02 - 314649"
2025-04-09 15:25:40,"67.10,0.87,-0.18,-0.01 - 314652"
2025-04-09 15:25:40,"66.91,0.87,-0.18,-0.01 - 314656"
2025-04-09 15:25:40,"66.76,0.87,-0.18,-0.01 - 314660"
2025-04-09 15:25:40,"66.63,0.86,-0.18,-0.01 - 314664"
2025-04-09 15:25:40,"66.54,0.86,-0.18,-0.01 - 314667"
2025-04-09 15:25:40,"66.48,0.85,-0.18,-0.01 - 314671"
2025-04-09 15:25:40,"66.46,0.85,-0.18,-0.01 - 314675"
2025-04-09 15:25:40,"66.47,0.85,-0.18,-0.01 - 314678"
2025-04-09 15:25:40,"66.51,0.84,-0.18,-0.01 - 314682"
2025-04-09 15:25:40,"66.59,0.84,-0.18,-0.00 - 314686"
2025-04-09 15:25:40,"66.68,0.84,-0.17,-0.00 - 314689"
2025-04-09 15:25:40,"66.78,0.84,-0.17,-0.00 - 314693"
2025-04-09 15:25:40,"66.88,0.84,-0.17,-0.00 - 314697"
2025-04-09 15:25:40,"66.98,0.84,-0.17,-0.00 - 314701"
2025-04-09 15:25:40,"67.07,0.84,-0.17,-0.00 - 314704"
2025-04-09 15:25:40,"67.14,0.84,-0.18,-0.00 - 314708"
2025-04-09 15:25:40,"67.18,0.84,-0.18,-0.00 - 314712"
2025-04-09 15:25:40,"67.19,0.85,-0.18,-0.01 - 314715"
2025-04-09 15:25:40,"67.18,0.85,-0.18,-0.01 - 314719"
2025-04-09 15:25:40,"67.14,0.85,-0.18,-0.01 - 314723"
2025-04-09 15:25:40,"67.08,0.86,-0.18,-0.01 - 314727"
2025-04-09 15:25:40,"66.99,0.86,-0.18,-0.01 - 314730"
2025-04-09 15:25:40,"66.89,0.86,-0.18,-0.01 - 314734"
2025-04-09 15:25:40,"66.78,0.86,-0.18,-0.01 - 314738"
2025-04-09 15:25:40,"66.67,0.86,-0.18,-0.01 - 314741"
2025-04-09 15:25:40,"66.56,0.86,-0.18,-0.01 - 314745"
2025-04-09 15:25:40,"66.45,0.86,-0.18,-0.01 - 314749"
2025-04-09 15:25:40,"66.37,0.85,-0.18,-0.01 - 314752"
2025-04-09 15:25:40,"66.31,0.85,-0.18,-0.01 - 314756"
2025-04-09 15:25:40,"66.31,0.84,-0.18,-0.01 - 314760"
2025-04-09 15:25:40,"66.38,0.84,-0.17,-0.00 - 314764"
2025-04-09 15:25:40,"66.54,0.83,-0.17,-0.00 - 314767"
2025-04-09 15:25:40,"66.81,0.82,-0.17,0.00 - 314771"
2025-04-09 15:25:40,"67.21,0.81,-0.17,0.01 - 314775"
2025-04-09 15:25:40,"67.72,0.79,-0.16,0.01 - 314778"
2025-04-09 15:25:40,"68.38,0.78,-0.16,0.02 - 314782"
2025-04-09 15:25:40,"69.14,0.78,-0.16,0.02 - 314786"
2025-04-09 15:25:40,"70.02,0.77,-0.16,0.03 - 314789"
2025-04-09 15:25:40,"70.98,0.77,-0.15,0.03 - 314793"
2025-04-09 15:25:40,"71.97,0.76,-0.15,0.03 - 314797"
2025-04-09 15:25:40,"73.01,0.76,-0.15,0.03 - 314801"
2025-04-09 15:25:40,"74.01,0.77,-0.15,0.03 - 314804"
2025-04-09 15:25:40,"75.01,0.77,-0.15,0.03 - 314808"
2025-04-09 15:25:40,"75.96,0.78,-0.15,0.03 - 314812"
2025-04-09 15:25:40,"76.80,0.79,-0.15,0.03 - 314815"
2025-04-09 15:25:40,"77.59,0.80,-0.16,0.02 - 314819"
2025-04-09 15:25:40,"78.26,0.81,-0.16,0.02 - 314823"
2025-04-09 15:25:40,"78.86,0.82,-0.16,0.02 - 314826"
2025-04-09 15:25:40,"79.34,0.83,-0.16,0.01 - 314830"
2025-04-09 15:25:40,"79.76,0.84,-0.16,0.01 - 314834"
2025-04-09 15:25:40,"80.09,0.85,-0.16,0.01 - 314838"
2025-04-09 15:25:40,"80.34,0.85,-0.16,0.00 - 314841"
2025-04-09 15:25:40,"80.55,0.86,-0.17,0.00 - 314845"
2025-04-09 15:25:40,"80.69,0.87,-0.17,-0.00 - 314849"
2025-04-09 15:25:40,"80.80,0.87,-0.17,-0.00 - 314852"
2025-04-09 15:25:40,"80.88,0.88,-0.17,-0.00 - 314856"
2025-04-09 15:25:40,"80.93,0.88,-0.17,-0.00 - 314860"
2025-04-09 15:25:40,"80.98,0.88,-0.17,-0.00 - 314863"
2025-04-09 15:25:40,"81.02,0.88,-0.17,-0.00 - 314867"
2025-04-09 15:25:40,"81.07,0.88,-0.17,-0.00 - 314871"
2025-04-09 15:25:40,"81.12,0.88,-0.17,-0.00 - 314875"
2025-04-09 15:25:40,"81.19,0.88,-0.17,-0.00 - 314878"
2025-04-09 15:25:40,"81.28,0.88,-0.17,-0.00 - 314882"
2025-04-09 15:25:40,"81.39,0.88,-0.17,-0.00 - 314886"
2025-04-09 15:25:40,"81.51,0.88,-0.17,-0.00 - 314889"
2025-04-09 15:25:40,"81.63,0.88,-0.17,-0.00 - 314893"
2025-04-09 15:25:40,"81.74,0.88,-0.17,-0.00 - 314897"
2025-04-09 15:25:40,"81.82,0.88,-0.17,-0.00 - 314901"
2025-04-09 15:25:40,"81.85,0.88,-0.17,-0.00 - 314904"
2025-04-09 15:25:40,"81.80,0.88,-0.17,-0.01 - 314908"
2025-04-09 15:25:40,"81.67,0.89,-0.17,-0.01 - 314912"
2025-04-09 15:25:40,"81.45,0.90,-0.17,-0.01 - 314915"
2025-04-09 15:25:40,"81.11,0.90,-0.18,-0.01 - 314919"
2025-04-09 15:25:40,"80.65,0.91,-0.18,-0.02 - 314923"
2025-04-09 15:25:40,"80.10,0.92,-0.18,-0.02 - 314927"
2025-04-09 15:25:40,"79.43,0.93,-0.18,-0.03 - 314930"
2025-04-09 15:25:40,"78.66,0.94,-0.18,-0.03 - 314934"
2025-04-09 15:25:40,"77.85,0.95,-0.19,-0.03 - 314938"
2025-04-09 15:25:40,"76.95,0.95,-0.19,-0.03 - 314941"
2025-04-09 15:25:40,"76.02,0.95,-0.19,-0.04 - 314945"
2025-04-09 15:25:40,"75.12,0.96,-0.19,-0.04 - 314949"
2025-04-09 15:25:40,"74.19,0.96,-0.19,-0.04 - 314953"
2025-04-09 15:25:40,"73.30,0.95,-0.19,-0.04 - 314956"
2025-04-09 15:25:40,"72.49,0.95,-0.19,-0.04 - 314960"
2025-04-09 15:25:40,"71.72,0.94,-0.19,-0.03 - 314964"
2025-04-09 15:25:40,"71.02,0.93,-0.19,-0.03 - 314967"
2025-04-09 15:25:40,"70.43,0.92,-0.19,-0.03 - 314971"
2025-04-09 15:25:40,"69.91,0.91,-0.19,-0.03 - 314975"
2025-04-09 15:25:40,"69.48,0.90,-0.19,-0.02 - 314978"
2025-04-09 15:25:40,"69.15,0.89,-0.18,-0.02 - 314982"
2025-04-09 15:25:40,"68.90,0.88,-0.18,-0.02 - 314986"
2025-04-09 15:25:40,"68.73,0.87,-0.18,-0.01 - 314990"
2025-04-09 15:25:40,"68.61,0.87,-0.18,-0.01 - 314993"
2025-04-09 15:25:40,"68.55,0.86,-0.18,-0.01 - 314997"
2025-04-09 15:25:40,"68.51,0.86,-0.18,-0.01 - 315001"
2025-04-09 15:25:40,"68.49,0.86,-0.18,-0.01 - 315004"
2025-04-09 15:25:40,"68.46,0.86,-0.18,-0.01 - 315008"
2025-04-09 15:25:40,"68.44,0.86,-0.18,-0.01 - 315012"
2025-04-09 15:25:40,"68.39,0.86,-0.18,-0.01 - 315016"
2025-04-09 15:25:40,"68.32,0.86,-0.18,-0.01 - 315019"
2025-04-09 15:25:40,"68.22,0.86,-0.18,-0.01 - 315023"
2025-04-09 15:25:40,"68.10,0.86,-0.18,-0.01 - 315027"
2025-04-09 15:25:40,"67.97,0.87,-0.18,-0.01 - 315030"
2025-04-09 15:25:40,"67.82,0.87,-0.18,-0.01 - 315034"
2025-04-09 15:25:40,"67.68,0.87,-0.18,-0.01 - 315038"
2025-04-09 15:25:40,"67.53,0.87,-0.18,-0.01 - 315042"
2025-04-09 15:25:40,"67.41,0.86,-0.18,-0.01 - 315045"
2025-04-09 15:25:40,"67.32,0.86,-0.18,-0.01 - 315049"
2025-04-09 15:25:40,"67.26,0.86,-0.18,-0.01 - 315053"
2025-04-09 15:25:40,"67.24,0.86,-0.18,-0.01 - 315056"
2025-04-09 15:25:40,"67.26,0.85,-0.18,-0.01 - 315060"
2025-04-09 15:25:40,"67.32,0.85,-0.18,-0.00 - 315064"
2025-04-09 15:25:40,"67.42,0.85,-0.18,-0.00 - 315067"
2025-04-09 15:25:40,"67.54,0.84,-0.18,-0.00 - 315071"
2025-04-09 15:25:40,"67.67,0.84,-0.18,-0.00 - 315075"
2025-04-09 15:25:40,"67.82,0.84,-0.18,-0.00 - 315079"
2025-04-09 15:25:40,"67.96,0.84,-0.18,-0.00 - 315082"
2025-04-09 15:25:40,"68.10,0.84,-0.18,-0.00 - 315086"
2025-04-09 15:25:40,"68.23,0.84,-0.18,-0.00 - 315090"
2025-04-09 15:25:40,"68.35,0.85,-0.18,-0.00 - 315093"
2025-04-09 15:25:40,"68.45,0.85,-0.18,-0.00 - 315097"
2025-04-09 15:25:40,"68.52,0.85,-0.18,-0.00 - 315101"
2025-04-09 15:25:40,"68.56,0.85,-0.18,-0.00 - 315105"
2025-04-09 15:25:40,"68.56,0.86,-0.18,-0.01 - 315108"
2025-04-09 15:25:40,"68.54,0.86,-0.18,-0.01 - 315112"
2025-04-09 15:25:40,"68.50,0.86,-0.18,-0.01 - 315116"
2025-04-09 15:25:40,"68.44,0.86,-0.18,-0.01 - 315119"
2025-04-09 15:25:40,"68.36,0.87,-0.18,-0.01 - 315123"
2025-04-09 15:25:40,"68.29,0.87,-0.18,-0.01 - 315127"
2025-04-09 15:25:40,"68.22,0.87,-0.18,-0.01 - 315131"
2025-04-09 15:25:40,"68.16,0.87,-0.18,-0.01 - 315134"
2025-04-09 15:25:40,"68.12,0.86,-0.18,-0.01 - 315138"
2025-04-09 15:25:40,"68.10,0.86,-0.18,-0.01 - 315142"
2025-04-09 15:25:40,"68.10,0.86,-0.18,-0.01 - 315145"
2025-04-09 15:25:40,"68.11,0.86,-0.18,-0.01 - 315149"
2025-04-09 15:25:40,"68.13,0.86,-0.18,-0.01 - 315153"
2025-04-09 15:25:40,"68.16,0.86,-0.18,-0.01 - 315157"
2025-04-09 15:25:40,"68.19,0.86,-0.18,-0.01 - 315160"
2025-04-09 15:25:40,"68.20,0.86,-0.18,-0.01 - 315164"
2025-04-09 15:25:40,"68.20,0.86,-0.18,-0.01 - 315168"
2025-04-09 15:25:40,"68.18,0.86,-0.18,-0.01 - 315171"
2025-04-09 15:25:40,"68.13,0.86,-0.18,-0.01 - 315175"
2025-04-09 15:25:40,"68.08,0.87,-0.18,-0.01 - 315179"
2025-04-09 15:25:40,"68.01,0.87,-0.18,-0.01 - 315183"
2025-04-09 15:25:40,"67.96,0.87,-0.18,-0.01 - 315186"
2025-04-09 15:25:40,"67.92,0.86,-0.18,-0.01 - 315190"
2025-04-09 15:25:40,"67.90,0.86,-0.18,-0.01 - 315194"
2025-04-09 15:25:40,"67.89,0.86,-0.18,-0.01 - 315197"
2025-04-09 15:25:40,"67.90,0.86,-0.18,-0.01 - 315201"
2025-04-09 15:25:40,"67.92,0.86,-0.18,-0.01 - 315205"
2025-04-09 15:25:40,"67.95,0.86,-0.18,-0.01 - 315208"
2025-04-09 15:25:40,"67.98,0.86,-0.18,-0.01 - 315212"
2025-04-09 15:25:40,"68.00,0.86,-0.18,-0.01 - 315216"
2025-04-09 15:25:40,"68.01,0.86,-0.18,-0.01 - 315220"
2025-04-09 15:25:40,"68.00,0.86,-0.18,-0.01 - 315223"
2025-04-09 15:25:40,"67.98,0.86,-0.18,-0.01 - 315227"
2025-04-09 15:25:40,"67.94,0.86,-0.18,-0.01 - 315231"
2025-04-09 15:25:40,"67.89,0.86,-0.18,-0.01 - 315234"
2025-04-09 15:25:40,"67.83,0.86,-0.18,-0.01 - 315238"
2025-04-09 15:25:40,"67.75,0.86,-0.18,-0.01 - 315242"
2025-04-09 15:25:40,"67.65,0.87,-0.18,-0.01 - 315246"
2025-04-09 15:25:40,"67.54,0.87,-0.18,-0.01 - 315249"
2025-04-09 15:25:40,"67.43,0.87,-0.18,-0.01 - 315253"
2025-04-09 15:25:40,"67.30,0.87,-0.18,-0.01 - 315257"
2025-04-09 15:25:40,"67.19,0.87,-0.18,-0.01 - 315260"
2025-04-09 15:25:40,"67.07,0.87,-0.18,-0.01 - 315264"
2025-04-09 15:25:40,"66.96,0.87,-0.18,-0.01 - 315268"
2025-04-09 15:25:40,"66.87,0.87,-0.18,-0.01 - 315272"
2025-04-09 15:25:40,"66.78,0.86,-0.18,-0.01 - 315275"
2025-04-09 15:25:40,"66.70,0.86,-0.18,-0.01 - 315279"
2025-04-09 15:25:40,"66.63,0.86,-0.18,-0.01 - 315283"
2025-04-09 15:25:40,"66.57,0.86,-0.18,-0.01 - 315286"
2025-04-09 15:25:40,"66.53,0.86,-0.18,-0.01 - 315290"
2025-04-09 15:25:40,"66.50,0.86,-0.18,-0.01 - 315294"
2025-04-09 15:25:40,"66.47,0.86,-0.18,-0.01 - 315297"
2025-04-09 15:25:40,"66.45,0.86,-0.18,-0.01 - 315301"
